,clust,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
2432,1,2451,19860,0,1,1,1,1500,5,0,0,3281,0
2433,1,2452,49588,0,1,1,1,4960,14,100,1,3299,0
2434,11,2453,111442,0,4,1,1,30368,19,0,0,3392,1
2435,12,2454,87402,0,4,1,1,41685,21,0,0,3306,0
2436,11,2455,21875,7558,3,1,1,12398,15,0,0,3299,1
2437,12,2456,71459,0,4,1,1,36608,28,1020,3,3312,0
2438,5,2457,34049,0,1,1,1,2030,8,0,0,3306,1
2439,5,2458,39759,0,1,1,1,100,1,100,1,3278,1
2440,3,2459,64138,0,3,1,1,22089,19,0,0,3257,0
2441,11,2460,83811,0,4,1,1,25936,15,500,1,3281,1
2442,3,2461,51864,0,2,1,1,6795,13,0,0,3279,0
2443,9,2462,168886,0,5,1,1,66859,21,200,1,3285,1
2444,1,2463,51730,0,1,1,1,2875,16,0,0,3264,0
2445,11,2464,118141,0,4,1,1,46521,11,0,0,3259,1
2446,11,2465,76060,0,4,1,1,33424,30,0,0,3263,1
2447,1,2466,25316,0,1,1,1,0,0,0,0,3258,0
2448,11,2467,16859,0,4,1,1,64109,45,4822,9,3266,1
2449,1,2468,42236,0,1,1,1,8639,10,8389,9,3259,0
2450,1,2469,3446,0,1,1,1,0,0,0,0,3245,0
2451,1,2470,26119,0,1,1,1,3189,6,0,0,3257,0
2452,9,2471,136732,0,5,1,1,87549,20,0,0,3252,1
2453,1,2472,14554,0,1,1,1,0,0,0,0,3237,0
2454,11,2473,165203,0,4,1,1,36666,20,0,0,3239,1
2455,11,2474,76513,0,4,1,1,45265,16,0,0,3235,1
2456,9,2475,137076,0,5,1,1,61276,24,1600,4,3225,1
2457,1,2476,11952,0,1,1,1,0,0,0,0,3244,0
2458,5,2477,44742,0,1,1,1,2500,1,0,0,3217,1
2459,1,2478,94022,0,1,1,1,2585,14,0,0,3222,0
2460,1,2479,29287,0,1,1,1,0,0,0,0,3216,0
2461,12,2480,199273,0,5,1,1,58457,14,0,0,3217,0
2462,12,2481,114868,0,4,1,1,45996,22,0,0,3204,0
2463,11,2482,37335,0,3,1,1,19507,17,0,0,3202,1
2464,3,2483,45522,0,3,1,1,10728,13,0,0,3197,0
2465,12,2484,66524,0,4,1,1,34682,23,0,0,3188,0
2466,1,2485,38411,0,1,1,1,500,1,500,1,3190,0
2467,5,2486,38137,0,1,1,1,11050,3,50,1,3182,1
2468,1,2487,22077,0,1,1,1,1385,4,0,0,3187,0
2469,5,2488,65784,0,1,1,1,10953,50,0,0,3169,1
2470,3,2489,95916,0,3,1,1,11845,11,0,0,3182,0
2471,3,2490,122164,0,2,1,1,9944,16,0,0,3182,0
2472,11,2491,307149,2562,4,1,1,58008,19,650,2,3173,1
2473,12,2492,200089,4727,5,1,1,75019,21,300,2,3166,0
2474,3,2493,161453,0,3,1,1,38956,44,0,0,3158,0
2475,12,2494,135568,0,4,1,1,40051,21,0,0,3166,0
2476,3,2495,98339,0,3,1,1,16336,13,0,0,3145,0
2477,11,2496,26103,0,3,1,1,13692,18,0,0,3151,1
2478,1,2497,11133,0,1,1,1,0,0,0,0,3147,0
2479,11,2498,7011,0,3,1,1,19791,16,0,0,3152,1
2480,3,2499,177232,0,3,1,1,14787,13,0,0,3137,0
2481,11,2500,29298,0,3,1,1,24656,13,0,0,3141,1
2482,11,2501,35304,0,4,1,1,30532,13,0,0,3131,1
2483,1,2502,14952,0,1,1,1,250,1,250,1,3099,0
2484,1,2503,163315,0,1,1,1,8035,29,0,0,3120,0
2485,1,2504,23649,0,1,1,1,3250,16,0,0,3176,0
2486,5,2505,4460,0,1,1,1,4741,14,1816,1,3113,1
2487,3,2506,169794,0,3,1,1,22824,19,767,2,3119,0
2488,1,2507,23781,0,1,1,1,50,1,50,1,3085,0
2489,9,2508,704113,0,5,1,1,98119,23,0,0,3082,1
2490,11,2509,34942,0,3,1,1,19016,13,0,0,3089,1
2491,1,2510,5970,0,1,1,1,1000,1,0,0,3091,0
2492,5,2511,192246,0,1,1,1,3170,5,500,1,3083,1
2493,11,2512,34103,0,3,1,1,34630,16,0,0,3115,1
2494,3,2513,142152,0,3,1,1,19464,13,0,0,3088,0
2495,1,2514,12713,0,1,1,1,0,0,0,0,3077,0
2496,1,2515,28848,0,1,1,1,0,0,0,0,3069,0
2497,1,2516,10940,0,1,1,1,0,0,0,0,3062,0
2498,1,2517,24372,0,1,1,1,255,1,255,1,3064,0
2499,5,2518,29005,0,1,1,1,90,3,0,0,3060,1
2500,12,2519,215155,0,5,1,1,57130,15,0,0,3069,0
2501,5,2520,30062,5368,1,1,1,7373,10,4373,8,3057,1
2502,1,2521,13117,0,1,1,1,1972,3,0,0,3027,0
2503,11,2522,86341,0,3,1,1,20991,16,0,0,3053,1
2504,5,2523,142810,0,1,1,1,8000,4,0,0,3049,1
2505,11,2524,8399,0,3,1,1,21136,13,0,0,3052,1
2506,12,2525,120622,0,4,1,1,25675,14,500,1,3040,0
2507,1,2526,86150,0,1,1,1,7600,34,100,1,3011,0
2508,5,2527,14079,0,2,1,1,6503,16,0,0,2999,1
2509,11,2528,10036,0,3,1,1,13959,16,0,0,3030,1
2510,5,2529,80737,0,1,1,1,2845,5,150,1,3028,1
2511,1,2530,25435,0,1,1,1,7147,32,0,0,3027,0
2512,5,2531,241165,0,1,1,1,1700,3,200,2,3000,1
2513,12,2532,85826,0,4,1,1,33678,29,0,0,3026,0
2514,11,2533,654,0,3,1,1,14967,10,0,0,3022,1
2515,1,2534,11525,0,1,1,1,0,0,0,0,3008,0
2516,1,2535,40204,0,1,1,1,850,3,350,2,3006,0
2517,1,2536,22963,0,1,1,1,0,0,0,0,2998,0
2518,5,2537,47165,0,1,1,1,4545,4,0,0,2992,1
2519,11,2538,103240,0,4,1,1,44627,29,50,1,2993,1
2520,3,2539,61737,0,2,1,1,6789,12,0,0,2921,0
2521,1,2540,25766,0,1,1,1,2548,16,100,2,2973,0
2522,11,2541,147090,0,4,1,1,35511,31,1800,16,2927,1
2523,1,2542,79333,0,1,1,1,1500,3,1500,3,2977,0
2524,1,2543,4923,0,1,1,1,305,2,0,0,2985,0
2525,11,2544,56687,0,4,1,1,48989,28,0,0,2973,1
2526,12,2545,326704,0,4,1,1,37408,19,0,0,2962,0
2527,1,2546,45149,0,1,1,1,21292,10,0,0,2949,0
2528,5,2547,57477,0,1,1,1,2607,4,0,0,3038,1
2529,1,2548,48265,0,1,1,1,1000,1,0,0,2951,0
2530,1,2549,34249,0,1,1,1,4100,12,0,0,2951,0
2531,12,2550,210491,0,4,1,1,48287,18,0,0,2958,0
2532,5,2551,25671,0,2,1,1,10513,12,0,0,2945,1
2533,11,2552,191583,0,3,1,1,25675,18,0,0,2950,1
2534,5,2553,90332,0,2,1,1,12845,25,0,0,2927,1
2535,11,2554,53532,0,4,1,1,30808,18,0,0,2927,1
2536,1,2555,71507,0,1,1,1,3750,6,0,0,2934,0
2537,1,2556,35196,0,1,1,1,0,0,0,0,2922,0
2538,1,2557,30034,0,1,1,1,15816,6,0,0,2908,0
2539,11,2558,47787,0,4,1,1,47223,21,450,1,2921,1
2540,1,2559,46967,0,1,1,1,2000,9,0,0,2888,0
2541,5,2560,103615,0,1,1,1,13668,15,1300,11,2896,1
2542,1,2561,5110,0,1,1,1,0,0,0,0,2901,0
2543,12,2562,128927,0,5,1,1,61165,14,0,0,2882,0
2544,1,2563,5000,0,1,1,1,5000,1,0,0,2893,0
2545,3,2564,126701,0,3,1,1,20636,15,0,0,2878,0
2546,1,2565,34855,0,1,1,1,230,3,0,0,2882,0
2547,3,2566,34464,0,2,1,1,5312,5,0,0,2886,0
2548,11,2567,86638,0,4,1,1,45861,13,0,0,2867,1
2549,9,2568,140398,0,5,1,1,118013,26,1100,4,2972,1
2550,1,2569,65812,0,1,1,1,185,2,0,0,2854,0
2551,3,2570,34177,1754,2,1,1,7072,16,350,1,2867,0
2552,3,2571,58195,0,3,1,1,24808,13,0,0,2838,0
2553,11,2572,34781,0,3,1,1,11270,12,0,0,2859,1
2554,11,2573,22457,0,3,1,1,17579,15,0,0,2858,1
2555,1,2574,19996,0,1,1,1,500,1,0,0,3217,0
2556,1,2575,26256,0,1,1,1,2000,9,0,0,2847,0
2557,5,2576,42966,0,1,2,1,7734,6,0,0,2840,1
2558,1,2577,3129,0,1,1,1,0,0,0,0,2840,0
2559,12,2578,138008,5368,4,1,1,34178,14,200,1,2962,0
2560,5,2579,9611,0,1,1,1,2250,3,0,0,2845,1
2561,11,2580,40702,0,4,1,1,39897,14,0,0,2826,1
2562,3,2581,105579,0,3,1,1,16332,12,0,0,2830,0
2563,1,2582,46654,0,1,1,1,3215,6,0,0,2830,0
2564,5,2583,518960,0,1,1,1,15700,8,200,1,2819,1
2565,3,2584,39715,0,3,1,1,17388,12,0,0,2826,0
2566,1,2585,199,0,1,1,1,0,0,0,0,2822,0
2567,5,2586,6345,0,2,1,1,7719,18,0,0,2805,1
2568,1,2587,72598,0,1,1,1,6090,8,1100,1,2804,0
2569,1,2588,59805,0,1,1,1,2900,7,1700,5,2802,0
2570,5,2589,10307,0,1,1,1,0,0,0,0,2808,1
2571,3,2590,37997,0,2,1,1,11073,5,0,0,2805,0
2572,3,2591,102083,0,3,1,1,12978,14,150,2,2780,0
2573,5,2592,104632,0,1,1,1,26700,10,1200,7,2791,1
2574,1,2593,18260,0,1,1,1,500,1,0,0,2780,0
2575,1,2594,28484,0,1,1,1,350,3,0,0,2782,0
2576,1,2595,29105,0,1,1,1,5000,1,0,0,2774,0
2577,1,2596,49560,0,1,1,1,0,0,0,0,2770,0
2578,1,2597,29346,0,1,1,1,150,1,150,1,2773,0
2579,12,2598,75288,0,4,1,1,36866,20,0,0,2774,0
2580,3,2599,42366,0,2,1,1,6293,9,0,0,2770,0
2581,1,2600,151336,651,1,1,1,11400,6,1000,4,2742,0
2582,1,2601,48363,0,1,1,1,790,3,0,0,2766,0
2583,11,2602,11529,0,3,1,1,15738,15,0,0,2768,1
2584,1,2603,61956,0,1,1,1,17500,2,0,0,2755,0
2585,5,2604,15378,0,1,1,1,25236,9,736,3,2741,1
2586,5,2605,85346,0,1,1,1,2835,3,0,0,2748,1
2587,1,2606,215946,0,1,1,1,2125,10,0,0,2740,0
2588,3,2607,66539,0,3,1,1,27894,17,0,0,2741,0
2589,11,2608,97131,0,4,1,1,33324,19,1500,3,2727,1
2590,1,2609,14513,0,1,1,1,0,0,0,0,2731,0
2591,3,2610,211773,0,3,1,1,23256,30,0,0,2675,0
2592,1,2611,45742,0,1,1,1,7625,23,250,1,2712,0
2593,11,2612,39862,0,3,1,1,14152,18,350,2,2727,1
2594,11,2613,75132,0,4,1,1,53001,23,400,3,2720,1
2595,3,2614,91296,0,3,1,1,19057,16,0,0,2712,0
2596,1,2615,117290,0,1,1,1,1754,8,0,0,2717,0
2597,1,2616,75556,0,1,1,1,2790,6,0,0,2712,0
2598,1,2617,5103,0,1,1,1,5103,2,0,0,2697,0
2599,5,2618,10747,0,1,1,1,990,4,500,1,2697,1
2600,5,2619,31789,0,1,1,1,10220,17,0,0,2699,1
2601,1,2620,59515,0,1,1,1,3170,5,0,0,2705,0
2602,3,2621,86913,0,2,1,1,23705,6,0,0,2691,0
2603,5,2622,49129,0,2,1,1,16921,18,500,1,2692,1
2604,11,2623,135408,0,5,1,1,62224,15,607,1,2697,1
2605,1,2624,41152,10074,1,1,1,3250,19,0,0,2669,0
2606,3,2625,145750,0,2,1,1,10986,12,0,0,2531,0
2607,5,2626,7041,0,1,1,1,1747,12,0,0,2718,1
2608,12,2627,273442,0,4,1,1,54625,35,2850,7,2676,0
2609,1,2628,44514,0,1,1,1,3577,13,0,0,2657,0
2610,5,2629,96490,0,1,1,1,2000,1,0,0,2665,1
2611,5,2630,45050,2900,1,1,1,4875,10,500,1,2669,1
2612,11,2631,91048,0,4,1,1,51580,20,100,1,2669,1
2613,1,2632,20352,0,1,1,1,1900,5,500,1,2658,0
2614,11,2633,34294,0,3,1,1,17683,14,0,0,2661,1
2615,11,2634,59696,2586,5,1,1,63827,22,500,1,2654,1
2616,1,2635,106155,0,1,1,1,0,0,0,0,2657,0
2617,3,2636,29244,0,2,1,1,6252,13,0,0,2650,0
2618,1,2637,27592,0,1,1,1,335,3,0,0,2633,0
2619,1,2638,16128,0,1,1,1,475,3,0,0,2643,0
2620,5,2640,51353,0,1,1,1,8114,16,2004,10,2637,1
2621,5,2641,235422,0,2,1,1,30208,14,0,0,2629,1
2622,1,2642,7456,0,1,1,1,0,0,0,0,2635,0
2623,3,2643,33604,0,3,1,1,13619,16,0,0,2633,0
2624,1,2644,24803,0,1,1,1,0,0,0,0,2623,0
2625,5,2645,58411,0,1,1,1,2500,1,0,0,2619,1
2626,1,2646,3273,0,1,1,1,500,1,0,0,2749,0
2627,1,2647,28480,0,1,1,1,2644,6,0,0,2628,0
2628,1,2648,46706,0,1,1,1,3344,16,0,0,2609,0
2629,1,2649,102230,0,1,1,1,3406,5,500,1,2620,0
2630,1,2650,12096,0,1,1,1,50,1,50,1,2607,0
2631,1,2651,118487,0,1,1,1,3388,14,0,0,2592,0
2632,3,2652,20518,0,2,1,1,5580,10,0,0,2600,0
2633,5,2653,6280,0,1,1,1,1220,6,200,2,2578,1
2634,1,2654,11700,0,1,1,1,0,0,0,0,2585,0
2635,5,2655,391,0,1,1,1,9000,1,0,0,2581,1
2636,1,2656,78305,733,1,1,1,130,3,0,0,2580,0
2637,5,2657,145214,1692,1,1,1,3500,4,500,1,2560,1
2638,12,2658,137760,0,5,1,1,64949,13,0,0,2580,0
2639,12,2659,88563,0,4,1,1,42410,27,0,0,2567,0
2640,1,2660,25748,0,1,1,1,0,0,0,0,2566,0
2641,3,2661,27102,0,3,1,1,27102,9,0,0,2563,0
2642,11,2662,25824,0,3,1,1,17760,20,750,2,2559,1
2643,1,2663,23054,0,1,1,1,400,3,300,2,2553,0
2644,11,2664,29150,0,3,1,1,13952,14,0,0,2544,1
2645,11,2665,37529,0,4,1,1,25706,14,0,0,2558,1
2646,5,2666,7515,0,2,1,1,13681,18,0,0,2552,1
2647,11,2667,194576,0,4,1,1,41315,16,550,1,2539,1
2648,1,2668,24265,0,1,1,1,1854,12,0,0,2550,0
2649,1,2669,16773,0,1,1,1,140,2,0,0,2525,0
2650,5,2670,5432,0,1,1,1,1000,2,1000,2,2535,1
2651,11,2671,110480,0,4,1,1,44191,22,500,1,2539,1
2652,3,2672,86273,0,3,1,1,35304,15,500,1,2523,0
2653,11,2673,20674,0,3,1,1,16876,22,0,0,2528,1
2654,1,2674,8335,0,1,1,1,3750,16,0,0,2522,0
2655,1,2675,40893,0,1,1,1,1130,3,0,0,2518,0
2656,10,2676,644881,2600,1,1,1,14350,28,10850,26,2511,1
2657,12,2677,61081,0,4,1,1,37682,21,2000,4,2509,0
2658,1,2678,27438,0,1,1,1,2528,6,2528,6,2490,0
2659,5,2679,14748,0,1,1,1,2210,7,0,0,2497,1
2660,1,2680,49514,0,1,1,1,4500,22,0,0,2569,0
2661,5,2681,7457,0,1,1,1,17131,5,0,0,2496,1
2662,3,2682,97193,0,2,1,1,13338,12,0,0,2502,0
2663,3,2683,68456,0,2,1,1,6317,5,0,0,2488,0
2664,3,2684,123842,0,3,1,1,24295,14,0,0,2500,0
2665,11,2685,61285,0,5,1,1,55027,22,0,0,2412,1
2666,1,2686,20157,0,1,1,1,1450,3,150,1,2455,0
2667,3,2687,41073,0,3,1,1,13993,20,0,0,2493,0
2668,3,2688,21784,0,2,1,1,6208,14,0,0,2483,0
2669,1,2689,12868,0,1,1,1,1875,8,0,0,2483,0
2670,11,2690,147862,0,4,1,1,44783,14,0,0,2426,1
2671,5,2691,11836,0,1,1,1,5075,14,350,1,2479,1
2672,5,2692,25681,1526,1,1,1,14941,20,2963,16,2468,1
2673,5,2693,282784,3508,1,1,1,19314,17,3100,7,2460,1
2674,12,2694,59704,0,4,2,1,57404,14,0,0,2440,0
2675,1,2695,75279,0,1,1,1,5375,21,0,0,2459,0
2676,1,2696,66681,0,1,1,1,4478,16,3504,12,2465,0
2677,3,2697,72085,0,3,1,1,20310,12,150,1,2462,0
2678,1,2698,2039,0,1,1,1,0,0,0,0,2451,0
2679,1,2699,2214,0,1,1,1,0,0,0,0,2448,0
2680,1,2700,16208,0,1,1,1,0,0,0,0,2451,0
2681,1,2701,25829,0,1,1,1,1375,4,0,0,2444,0
2682,5,2702,83217,0,1,1,1,3679,4,0,0,2447,1
2683,11,2703,9520,0,3,1,1,12515,13,0,0,2438,1
2684,11,2704,103215,0,3,1,1,16726,14,0,0,2427,1
2685,12,2705,62629,0,4,1,1,36986,14,0,0,2438,0
2686,3,2706,45603,0,2,1,1,5964,13,0,0,2432,0
2687,3,2707,44792,0,2,1,1,9463,16,0,0,2430,0
2688,1,2708,97535,0,1,1,1,0,0,0,0,2418,0
2689,11,2709,60085,0,3,1,1,14714,17,0,0,2404,1
2690,11,2710,76938,0,3,1,1,23503,13,0,0,2422,1
2691,5,2711,2562,0,2,1,1,9075,11,1050,3,2412,1
2692,1,2712,7685,0,1,1,1,500,4,0,0,2406,0
2693,12,2713,102942,0,5,1,1,56780,18,0,0,2405,0
2694,5,2714,7029,0,1,1,1,495,3,0,0,2565,1
2695,1,2715,2119,0,1,1,1,0,0,0,0,2399,0
2696,10,2717,207311,0,1,1,1,31000,37,12000,24,2395,1
2697,3,2719,77753,0,3,1,1,12483,13,0,0,2377,0
2698,1,2720,171637,0,1,1,1,4300,8,2800,7,2364,0
2699,3,2721,35243,0,2,1,1,10046,15,1500,3,2356,0
2700,3,2722,46186,0,2,1,1,9744,14,0,0,2364,0
2701,3,2723,54810,0,3,1,1,19665,21,0,0,2368,0
2702,1,2724,25637,0,1,1,1,445,3,0,0,2367,0
2703,1,2725,35088,0,1,1,1,320,2,0,0,2362,0
2704,1,2726,73899,0,1,1,1,2745,14,500,1,2362,0
2705,1,2727,81171,0,1,1,1,3700,4,100,1,2348,0
2706,1,2728,39418,0,1,1,1,700,3,200,2,2343,0
2707,5,2729,62124,0,1,1,1,0,0,0,0,2355,1
2708,5,2730,14134,0,1,1,1,2125,9,0,0,2312,1
2709,11,2731,405499,1000,4,1,1,72318,46,9729,29,2329,1
2710,1,2732,20353,0,1,1,1,1729,5,0,0,2298,0
2711,11,2733,93154,0,4,1,1,30752,21,0,0,2333,1
2712,1,2734,9492,0,1,1,1,781,6,250,1,2320,0
2713,1,2735,18369,0,1,1,1,800,4,700,3,2327,0
2714,5,2736,32824,0,1,1,1,1660,5,100,1,2339,1
2715,11,2737,109416,0,5,1,1,73665,39,2200,5,2327,1
2716,5,2738,28312,0,1,1,1,1726,13,0,0,2335,1
2717,3,2739,78462,0,3,1,1,20291,14,0,0,2311,0
2718,5,2740,32740,0,1,1,1,10722,4,0,0,2315,1
2719,1,2741,57293,0,1,1,1,1000,1,0,0,2319,0
2720,1,2742,174743,0,1,1,1,27460,12,0,0,2326,0
2721,5,2743,59486,0,1,1,1,3517,4,0,0,2315,1
2722,5,2744,211355,0,2,1,1,11238,12,0,0,2294,1
2723,3,2745,56805,0,3,1,1,16617,17,0,0,2307,0
2724,1,2746,278258,0,1,1,1,1000,1,0,0,2298,0
2725,11,2747,18545,0,3,1,1,25053,22,0,0,2304,1
2726,5,2748,5570,0,1,1,1,9094,26,0,0,2287,1
2727,11,2749,44690,0,3,1,1,24779,15,1000,2,2297,1
2728,11,2750,127835,0,4,1,1,52700,21,0,0,2301,1
2729,11,2751,32540,0,4,1,1,44283,17,100,1,2297,1
2730,12,2752,54396,629,4,1,1,34007,16,0,0,2283,0
2731,12,2753,162840,0,5,1,1,57382,15,0,0,2277,0
2732,5,2754,109441,0,1,1,1,6500,10,4000,8,2237,1
2733,1,2755,7369,0,1,1,1,0,0,0,0,2277,0
2734,1,2756,16378,0,1,1,1,0,0,0,0,2272,0
2735,1,2757,39859,0,1,1,1,3675,8,0,0,2272,0
2736,3,2758,44214,0,3,1,1,24928,13,0,0,2259,0
2737,11,2759,73102,0,3,1,1,18156,20,0,0,2272,1
2738,5,2760,3552,0,1,1,1,10597,17,0,0,2264,1
2739,3,2761,71593,0,3,1,1,22666,17,0,0,2266,0
2740,11,2762,74072,0,4,1,1,50272,39,0,0,2264,1
2741,13,2763,42970,0,1,2,1,7889,14,0,0,2256,0
2742,11,2764,23385,0,3,1,1,18303,15,150,1,2248,1
2743,12,2765,51176,0,4,1,1,40397,16,0,0,2243,0
2744,1,2766,12426,0,1,1,1,0,0,0,0,2238,0
2745,1,2767,10062,0,1,1,1,2000,9,0,0,2242,0
2746,1,2768,34790,0,1,1,1,0,0,0,0,2272,0
2747,1,2769,95759,0,1,1,1,9198,12,6195,8,2231,0
2748,1,2770,51592,0,1,1,1,18678,9,0,0,2230,0
2749,1,2771,23294,0,1,1,1,420,4,0,0,2228,0
2750,3,2772,33398,0,3,1,1,14086,15,0,0,2223,0
2751,10,2773,229576,0,1,1,1,9030,19,9000,18,2217,1
2752,11,2774,60250,0,3,1,1,43071,12,0,0,2214,1
2753,11,2775,81871,0,3,1,1,23068,20,0,0,2222,1
2754,5,2776,259529,0,1,1,1,700,3,200,2,2210,1
2755,1,2777,430,0,1,1,1,220,1,0,0,2196,0
2756,1,2778,75949,0,1,1,1,952,4,0,0,2195,0
2757,3,2779,44206,0,3,1,1,22598,14,500,1,2247,0
2758,5,2780,125274,0,1,1,1,3150,4,550,2,2194,1
2759,1,2781,104670,0,1,1,1,3993,12,0,0,2202,0
2760,5,2782,282971,0,1,1,1,5780,16,300,3,2192,1
2761,11,2783,28731,0,4,1,1,29782,11,0,0,2182,1
2762,1,2784,16965,1651,1,1,1,2475,13,0,0,2182,0
2763,1,2785,50658,1674,1,1,1,1600,3,500,1,2174,0
2764,5,2786,124681,0,1,1,1,23392,39,2287,5,2173,1
2765,3,2787,74352,0,3,1,1,17868,15,0,0,2188,0
2766,11,2788,70308,0,4,1,1,41704,19,0,0,2186,1
2767,3,2789,98722,0,3,1,1,18012,19,50,1,2178,0
2768,1,2790,79020,0,1,1,1,3422,10,0,0,2179,0
2769,1,2791,28335,0,1,1,1,400,3,0,0,2161,0
2770,1,2792,22011,0,1,1,1,0,0,0,0,2167,0
2771,12,2793,49436,0,4,1,1,33836,13,0,0,2167,0
2772,5,2794,145072,0,1,1,1,15000,4,0,0,2152,1
2773,5,2795,8992,0,2,1,1,9113,11,0,0,2145,1
2774,3,2796,72497,0,3,1,1,24279,13,0,0,2161,0
2775,11,2797,187999,0,4,1,1,52429,49,4550,24,2184,1
2776,1,2798,62335,0,1,1,1,500,1,0,0,2147,0
2777,3,2799,41556,0,3,1,1,26682,4,0,0,2131,0
2778,7,2800,15436,0,1,1,1,6147,13,0,0,2138,0
2779,3,2801,109618,0,3,1,1,14159,11,0,0,2138,0
2780,12,2802,182228,0,4,1,1,41048,12,0,0,2139,0
2781,1,2803,1000,0,1,1,1,0,0,0,0,2126,0
2782,7,2804,36699,0,1,1,1,2500,13,0,0,2119,0
2783,11,2805,135828,0,3,1,1,34495,28,450,2,2142,1
2784,3,2806,39098,0,3,1,1,18992,14,0,0,2129,0
2785,3,2807,20713,0,3,1,1,13421,12,400,1,2104,0
2786,1,2808,18959,0,1,1,1,0,0,0,0,2115,0
2787,1,2809,28010,0,1,1,1,150,3,0,0,2115,0
2788,1,2810,148976,0,1,1,1,2650,3,650,2,2108,0
2789,10,2811,126680,0,1,1,1,18248,39,4723,31,2108,1
2790,1,2812,664,0,1,1,1,0,0,0,0,2108,0
2791,11,2813,18533,0,3,1,1,27904,14,0,0,2102,1
2792,11,2814,202168,0,3,1,1,12463,18,0,0,2098,1
2793,1,2815,4653,2433,1,1,1,0,0,0,0,2094,0
2794,11,2816,37839,0,3,1,1,11512,16,0,0,2084,1
2795,3,2817,29196,0,2,1,1,7011,15,0,0,2082,0
2796,1,2818,38378,0,1,1,1,1600,4,600,3,2091,0
2797,3,2819,66716,0,3,1,1,22571,16,200,1,2082,0
2798,1,2820,7500,0,1,1,1,0,0,0,0,2084,0
2799,7,2821,47992,0,1,1,1,645,4,450,1,2073,0
2800,1,2822,85823,0,1,1,1,0,0,0,0,2074,0
2801,5,2823,32323,0,1,1,1,1250,3,0,0,2074,1
2802,11,2824,87633,0,4,1,1,69237,37,4050,9,2068,1
2803,5,2825,104523,0,1,1,1,4000,2,0,0,2073,1
2804,3,2826,60856,0,2,1,1,17332,8,0,0,2076,0
2805,7,2827,15526,0,1,1,1,2750,15,0,0,2063,0
2806,11,2828,83781,0,4,1,1,35151,22,200,1,2066,1
2807,7,2829,17681,0,1,1,1,500,1,0,0,2059,0
2808,3,2830,76909,0,3,1,1,18405,12,0,0,2066,0
2809,7,2831,22084,0,1,1,1,2773,10,0,0,2054,0
2810,3,2832,50783,0,3,1,1,11595,15,0,0,2060,0
2811,7,2833,43220,0,1,1,1,4985,20,100,1,2041,0
2812,7,2834,41275,0,1,1,1,0,0,0,0,2035,0
2813,5,2835,13738,0,2,1,1,6485,18,900,5,2042,1
2814,7,2836,32270,0,1,1,1,0,0,0,0,2040,0
2815,11,2837,22053,0,4,1,1,39810,27,0,0,2042,1
2816,3,2838,32708,0,3,1,1,11556,13,0,0,2035,0
2817,5,2839,7108,0,1,1,1,5598,8,2500,5,2026,1
2818,7,2840,47056,0,1,1,1,0,0,0,0,2031,0
2819,11,2841,112197,0,4,1,1,32108,16,0,0,2013,1
2820,11,2842,106757,0,5,1,1,51234,13,0,0,2013,1
2821,12,2843,105294,0,4,1,1,56281,26,850,5,2021,0
2822,3,2844,180481,1249,3,1,1,18315,25,3100,7,2019,0
2823,5,2845,169139,0,1,1,1,9500,5,0,0,2019,1
2824,3,2846,92406,0,2,1,1,9402,26,750,2,1999,0
2825,7,2847,41150,0,1,1,1,0,0,0,0,2000,0
2826,7,2848,3831,0,1,1,1,2,4,0,0,2013,0
2827,7,2849,48014,0,1,1,1,0,0,0,0,2005,0
2828,7,2850,19078,0,1,1,1,200,1,200,1,1999,0
2829,5,2851,3965,0,2,1,1,8228,12,0,0,2003,1
2830,7,2852,37965,0,1,1,1,2250,5,0,0,1998,0
2831,11,2853,69884,0,5,1,1,89360,24,450,2,1990,1
2832,3,2854,24557,0,3,1,1,18957,20,0,0,1996,0
2833,7,2855,16733,0,1,1,1,1000,1,0,0,1983,0
2834,7,2856,41824,0,1,1,1,2100,3,0,0,1982,0
2835,5,2857,8188,0,1,1,1,500,1,500,1,1985,1
2836,5,2858,36146,0,1,1,1,4091,10,3091,9,1975,1
2837,7,2859,37331,0,1,1,1,0,0,0,0,1970,0
2838,7,2860,15000,0,1,1,1,15000,1,0,0,1976,0
2839,12,2861,232194,0,4,1,1,46165,17,0,0,1978,0
2840,5,2862,8557,0,1,1,1,200622,5,622,3,1955,1
2841,7,2863,1000,0,1,1,1,1000,1,0,0,1970,0
2842,3,2864,84179,0,3,1,1,22397,19,0,0,1976,0
2843,7,2865,66590,0,1,1,1,1300,13,0,0,1975,0
2844,3,2866,66445,0,3,1,1,22276,13,0,0,1975,0
2845,5,2867,174286,0,1,1,1,11850,18,2100,5,1950,1
2846,3,2868,33951,0,3,1,1,12279,14,0,0,1963,0
2847,3,2869,27204,0,2,1,1,7627,16,0,0,1968,0
2848,5,2870,16442,0,1,1,1,0,0,0,0,1962,1
2849,11,2871,39669,0,4,1,1,31989,14,0,0,1955,1
2850,5,2872,8063,0,1,1,1,18250,5,0,0,1950,1
2851,7,2873,15243,0,1,1,1,675,3,0,0,1944,0
2852,5,2874,17603,2543,2,1,1,7247,14,0,0,1958,1
2853,11,2875,66466,0,4,1,2,86952,22,0,0,1956,1
